,Unnamed: 0,Unnamed: 0_x,PLAYER,TEAM,GP_x,MPG_x,OFF_x,ORPG_x,DEF_x,DRPG_x,REB_x,RPG_x,RP40_x,GP_y,MPG_y,OFF_y,ORPG_y,DEF_y,DRPG_y,REB_y,RPG_y,RP40_y,GP_x.1,PPG_x,FGM_x,FGA_x,FGM_x.1,FGA_x.1,FG%_x,2PM_x,2PA_x,2P%_x,PPS_x,FG%_x.1,GP_y.1,PPG_y,FGM_y,FGA_y,FGM_y.1,FGA_y.1,FG%_y,2PM_y,2PA_y,2P%_y,PPS_y,FG%_y.1,GP_x.2,PPG_x.1,FTM_x,FTA_x,FTM_x.1,FTA_x.1,FT%_x,GP_y.2,PPG_y.1,FTM_y,FTA_y,FTM_y.1,FTA_y.1,FT%_y,GP_x.3,PPG_x.2,3PM_x,3PA_x,3PM_x.1,3PA_x.1,3P%_x,2PM_x.1,2PA_x.1,2P%_x.1,PPS_x.1,FG%_x.2,GP_y.3,PPG_y.2,3PM_y,3PA_y,3PM_y.1,3PA_y.1,3P%_y,2PM_y.1,2PA_y.1,2P%_y.1,PPS_y.1,FG%_y.2,GP_x.4,MPG_x.1,AST_x,APG_x,TO_x,TOPG_x,AP40M_x,AST/TO_x,GP_y.4,MPG_y.1,AST_y,APG_y,TO_y,TOPG_y,AP40M_y,AST/TO_y,GP_x.5,MPG_x.2,STL_x,STPG_x,STP40M_x,TO_x.1,TOPG_x.1,PF_x,ST/TO_x,ST/PF_x,GP_y.5,MPG_y.2,STL_y,STPG_y,STP40M_y,TO_y.1,TOPG_y.1,PF_y,ST/TO_y,ST/PF_y,GP_x.6,MPG_x.3,BLK_x,PF_x.1,BLKPG_x,BLKP40M_x,BLK/PF_x,GP_y.6,MPG_y.3,BLK_y,PF_y.1,BLKPG_y,BLKP40M_y,BLK/PF_y,GP_x.7,MPG_x.4,PTS_x,FGM-FGA_x,FG%_x.3,3PM-3PA_x,3P%_x.1,FTM-FTA_x,FT%_x.1,GP_y.7,MPG_y.4,PTS_y,FGM-FGA_y,FG%_y.3,3PM-3PA_y,3P%_y.1,FTM-FTA_y,FT%_y.1,GP_x.8,MPG_x.5,PTS_x.1,FGM-FGA_x.1,FG%_x.4,3PM-3PA_x.1,3P%_x.2,FTM-FTA_x.1,FT%_x.2,GP_y.8,MPG_y.5,PTS_y.1,FGM-FGA_y.1,FG%_y.4,3PM-3PA_y.1,3P%_y.2,FTM-FTA_y.1,FT%_y.2,Unnamed: 0_y,Team,Salary,Position,Season,Percentile
113,113,113,Ish Smith,WAKE,2.0,38.5,4.0,2.0,11.0,5.5,15.0,7.5,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.5,11.0,5.5,11.0,5.5,5.7,1.0,31.0,29.9,186.0,6.0,112.0,3.6,8.0,1.66,1.0,26.0,2.0,2.0,3.08,3.0,3.0,2.0,0.67,1.0,29.0,36.7,52.0,1.79,1.96,84.0,2.9,48.0,0.62,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012,Memphis Grizzlies,473604.0, PG,2010-2011,0.08724832199999999
114,114,114,Ivan Rabb,CAL,1.0,38.0,3.0,3.0,9.0,9.0,12.0,12.0,12.6,33.0,28.4,91.0,2.8,188.0,5.7,279.0,8.5,11.9,,,,,,,,,,,,,33.0,12.5,4.7,7.6,156.0,251.0,0.622,155.0,250.0,0.62,1.65,0.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6184,Memphis Grizzlies,950000.0, PF,2017-2018,0.151187905
115,115,115,J.R. Giddens,UNM,1.0,39.0,4.0,4.0,9.0,9.0,13.0,13.0,13.3,32.0,32.0,53.0,1.7,224.0,7.0,277.0,8.7,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,39.0,6.0,6.0,4.0,4.0,6.2,1.5,,,,,,,,,1.0,39.0,2.0,2.0,2.05,4.0,4.0,3.0,0.5,0.67,,,,,,,,,,,,,,,,,,,,,,,,,1.0,39.0,26.0,0.5,0.5,0.2,0.2,0.7142857142857143,0.7140000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117,Boston Celtics,957120.0, SG,2008-2009,0.164619165
116,116,116,JaJuan Johnson,PUR,2.0,36.5,10.0,5.0,20.0,10.0,30.0,15.0,16.4,32.0,35.3,72.0,2.3,189.0,5.9,261.0,8.2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36.5,5.0,2.0,2.5,2.74,2.5,34.0,26.6,72.0,57.0,2.12,3.18,1.26,2.0,36.5,20.5,0.4722222222222222,0.472,0.25,0.25,0.6666666666666666,0.667,32.0,35.3,20.5,0.49668874172185434,0.496,0.26666666666666666,0.298,0.8095238095238095,0.815,2.0,36.5,41.0,0.4722222222222222,0.472,0.25,0.25,0.6666666666666666,0.667,32.0,35.3,657.0,0.49586776859504134,0.496,0.2978723404255319,0.298,0.815,0.815,3399,Boston Celtics,1042320.0, PF,2011-2012,0.295546559
117,117,117,Jae Crowder,MARQ,3.0,35.3,10.0,3.3,26.0,8.7,36.0,12.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.3,3.0,3.3,9.0,10.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,35.3,10.0,3.33,3.77,2.0,0.67,8.0,5.0,1.25,,,,,,,,,,,3.0,29.0,4.0,9.0,1.33,1.84,0.44,,,,,,,,3.0,35.3,19.0,0.4375,0.438,0.2833333333333333,0.278,0.702127659574468,0.7140000000000001,32.0,32.7,17.4,0.5041322314049587,0.505,0.36,0.35200000000000004,0.7391304347826088,0.736,3.0,35.3,57.0,0.4375,0.438,0.2777777777777778,0.278,0.7142857142857143,0.7140000000000001,32.0,32.7,557.0,0.5051546391752577,0.505,0.3522012578616352,0.35200000000000004,0.7364864864864865,0.736,3998,Dallas Mavericks,600491.0, PF,2012-2013,0.146892655
118,118,118,Jakob Poeltl,UTAH,2.0,30.0,9.0,4.5,13.0,6.5,22.0,11.0,14.7,34.0,30.4,93.0,2.7,212.0,6.2,305.0,9.0,11.8,3.0,13.3,5.7,7.7,17.0,23.0,0.7390000000000001,17.0,23.0,0.7390000000000001,1.74,0.7390000000000001,31.0,8.7,3.6,5.3,111.0,165.0,0.6729999999999999,111.0,164.0,0.677,1.64,0.6729999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.0,9.0,7.0,3.0,4.62,1.29,31.0,23.0,54.0,75.0,1.74,3.03,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,30.4,599.0,0.655786350148368,0.6559999999999999,0,0.0,0.6885964912280702,0.6890000000000001,5579,Toronto Raptors,2703960.0, C,2016-2017,0.458874459
119,119,119,Jamaal Franklin,SDSU,1.0,37.0,0.0,0.0,8.0,8.0,8.0,8.0,8.6,31.0,32.8,54.0,1.7,239.0,7.7,293.0,9.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,7.0,7.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36.5,9.0,4.5,7.0,3.5,4.9,1.29,,,,,,,,,2.0,36.5,6.0,3.0,3.29,7.0,3.5,4.0,0.86,1.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,23.0,0.4,0.4,0.4444444444444444,0.444,1.0,1.0,31.0,30.0,17.2,0.43548387096774194,0.434,0.3125,0.318,0.7903225806451614,0.7929999999999999,,,,,,,,,,31.0,30.0,534.0,0.43376623376623374,0.434,0.31756756756756754,0.318,0.7927461139896373,0.7929999999999999,4417,Memphis Grizzlies,535000.0, SG,2013-2014,0.11428571400000001
120,120,120,Jamar Smith,MD,2.0,36.5,6.0,3.0,10.0,5.0,16.0,8.0,8.8,30.0,30.4,91.0,3.0,176.0,5.9,267.0,8.9,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,Boston Celtics,473604.0, SG,2012-2013,0.101694915
121,121,121,Jameer Nelson,JOES,1.0,45.0,6.0,6.0,3.0,3.0,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.0,8.0,7.0,8.0,0.875,,,,,,,,1.0,32.0,3.0,7.0,3.0,7.0,0.429,8.0,15.0,0.5329999999999999,1.45,0.568,,,,,,,,,,,,,2.0,35.0,8.0,4.0,4.0,2.0,4.6,2.0,28.0,33.4,150.0,5.4,84.0,3.0,6.4,1.79,4.0,37.3,11.0,2.75,2.95,7.0,1.75,8.0,1.57,1.38,28.0,33.4,84.0,3.0,3.59,84.0,3.0,51.0,1.0,1.65,,,,,,,,,,,,,,,1.0,45.0,32.0,0.5,0.5,0.42857142857142855,0.429,0.875,0.875,28.0,33.4,20.0,0.47972972972972966,0.482,0.3859649122807018,0.39,0.782608695652174,0.789,2.0,35.0,39.0,0.4230769230769231,0.423,0.45454545454545453,0.455,0.8571428571428571,0.857,28.0,33.4,561.0,0.48184019370460046,0.482,0.389937106918239,0.39,0.7890625,0.789,828,Orlando Magic,1189200.0, G,2005-2006,0.2925
122,122,122,James Augustine,ILL,2.0,31.5,7.0,3.5,11.0,5.5,18.0,9.0,11.4,30.0,27.5,83.0,2.8,140.0,4.7,223.0,7.4,10.8,2.0,14.5,5.0,6.5,10.0,13.0,0.769,10.0,13.0,0.769,2.23,0.769,30.0,9.4,3.7,5.9,111.0,177.0,0.627,111.0,175.0,0.634,1.59,0.627,2.0,14.5,4.5,5.0,9.0,10.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.3,6.0,2.0,3.04,5.0,1.67,10.0,1.2,0.6,,,,,,,,,,,3.0,26.3,3.0,10.0,1.0,1.52,0.3,30.0,27.5,39.0,74.0,1.3,1.89,0.53,,,,,,,,,,,,,,,,,,,3.0,26.3,36.0,0.7,0.7,0,0.0,0.6666666666666666,0.667,,,,,,,,,,1339,Orlando Magic,412718.0, PF,2006-2007,0.048309179
123,123,123,James Harden,ASU,3.0,36.7,7.0,2.3,18.0,6.0,25.0,8.3,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,37.0,8.0,4.0,6.0,3.0,4.3,1.33,,,,,,,,,2.0,37.0,4.0,2.0,2.16,6.0,3.0,4.0,0.67,1.0,31.0,33.8,68.0,2.19,2.6,80.0,2.58,64.0,0.85,1.06,,,,,,,,,,,,,,,3.0,36.7,19.7,0.5153846153846154,0.513,0.3023255813953489,0.308,0.7142857142857143,0.7140000000000001,31.0,33.8,17.6,0.5327102803738318,0.529,0.41935483870967744,0.421,0.7692307692307693,0.759,3.0,36.7,59.0,0.5128205128205128,0.513,0.3076923076923077,0.308,0.7142857142857143,0.7140000000000001,31.0,33.8,546.0,0.5285285285285285,0.529,0.42105263157894735,0.421,0.7586206896551724,0.759,2351,Oklahoma City Thunder,4004160.0, PG,2009-2010,0.6023809520000001
124,124,124,James Johnson,WAKE,1.0,36.0,3.0,3.0,5.0,5.0,8.0,8.0,8.9,30.0,29.2,93.0,3.1,151.0,5.0,244.0,8.1,11.2,1.0,22.0,8.0,13.0,8.0,13.0,0.615,4.0,8.0,0.5,1.69,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,4.0,5.0,4.0,5.0,0.8,4.0,8.0,0.5,1.69,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.0,4.0,4.0,4.0,4.44,1.0,,,,,,,,1.0,36.0,22.0,0.6153846153846154,0.615,0.8,0.8,0.6666666666666666,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,Chicago Bulls,1594080.0, PF,2009-2010,0.32380952399999996
125,125,125,James Michael McAdoo,UNC,2.0,30.5,6.0,3.0,11.0,5.5,17.0,8.5,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.8,2.8,3.3,11.0,13.0,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,33.5,6.0,3.0,3.58,7.0,3.5,5.0,0.86,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19.3,47.0,0.5625,0.563,0,0.0,0.8461538461538461,0.846,,,,,,,,,,4878,Golden State Warriors,167122.0, SF,2014-2015,0.04137931
126,126,126,James Singleton,MURR,1.0,37.0,7.0,7.0,5.0,5.0,12.0,12.0,13.0,30.0,30.0,113.0,3.8,187.0,6.2,300.0,10.0,13.3,,,,,,,,,,,,,30.0,12.2,4.7,7.7,140.0,231.0,0.606,137.0,223.0,0.614,1.59,0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,2.0,3.0,2.0,2.16,0.67,30.0,30.0,60.0,93.0,2.0,2.66,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,LA Clippers,625000.0, F,2005-2006,0.0625
127,127,127,Jared Dudley,BC,2.0,36.0,5.0,2.5,10.0,5.0,15.0,7.5,8.3,28.0,38.6,86.0,3.1,147.0,5.3,233.0,8.3,8.6,2.0,20.0,4.5,8.0,9.0,16.0,0.563,7.0,10.0,0.7,2.5,0.625,28.0,19.0,6.4,11.3,178.0,317.0,0.562,140.0,234.0,0.598,1.68,0.621,2.0,20.0,10.0,12.5,20.0,25.0,0.8,,,,,,,,,,,,,,,,,,,,28.0,19.0,1.4,3.0,38.0,83.0,0.458,140.0,234.0,0.598,1.68,0.621,2.0,38.0,8.0,4.0,4.0,2.0,4.2,2.0,,,,,,,,,2.0,36.0,5.0,2.5,2.78,3.0,1.5,6.0,1.67,0.83,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36.0,19.0,0.5666666666666667,0.5670000000000001,0.2,0.2,0.6,0.6,28.0,38.6,19.0,0.5663716814159292,0.562,0.4666666666666666,0.458,0.7575757575757576,0.747,2.0,36.0,38.0,0.5666666666666667,0.5670000000000001,0.2,0.2,0.6,0.6,28.0,38.6,533.0,0.5615141955835962,0.562,0.4578313253012048,0.458,0.7473118279569892,0.747,1668,Charlotte Bobcats,1137000.0, SF,2007-2008,0.26076555
128,128,128,Jared Jeffries,IND,6.0,33.7,15.0,2.5,34.0,5.7,49.0,8.2,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,33.7,6.0,16.0,1.0,1.19,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,33.7,84.0,0.4626865671641791,0.463,0.3333333333333333,0.333,0.6333333333333333,0.633,,,,,,,,,,756,Washington Wizards,2433824.0, PF,2005-2006,0.4725
129,129,129,Jared Reiner,IOWA,3.0,25.3,4.0,1.3,18.0,6.0,22.0,7.3,11.6,25.0,27.4,70.0,2.8,139.0,5.6,209.0,8.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,1.0,0.0,1.0,3.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,Milwaukee Bucks,302200.0, C,2006-2007,0.026570048
130,130,130,Jared Sullinger,OSU,3.0,29.7,15.0,5.0,18.0,6.0,33.0,11.0,14.8,34.0,31.9,116.0,3.4,228.0,6.7,344.0,10.1,12.7,3.0,16.7,6.3,10.3,19.0,31.0,0.613,19.0,31.0,0.613,1.61,0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,32.0,9.0,14.0,1.8,2.25,0.64,,,,,,,,,,,,,,,,,32.0,30.1,17.6,0.5384615384615384,0.539,0.4,0.394,0.75,0.759,3.0,29.7,50.0,0.6129032258064516,0.613,0,0.0,0.7058823529411765,0.706,32.0,30.1,562.0,0.5386666666666666,0.539,0.3939393939393939,0.394,0.7591623036649214,0.759,3873,Boston Celtics,1306920.0, C,2012-2013,0.38229755200000004
131,131,131,Jarell Martin,LSU,1.0,40.0,2.0,2.0,9.0,9.0,11.0,11.0,11.0,32.0,35.0,96.0,3.0,198.0,6.2,294.0,9.2,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,35.0,16.9,0.5083333333333333,0.51,0.25,0.275,0.6935483870967741,0.69,,,,,,,,,,32.0,35.0,542.0,0.5104166666666666,0.51,0.27450980392156865,0.275,0.6903553299492385,0.69,5207,Memphis Grizzlies,1230840.0, PF,2015-2016,0.28175519600000004
132,132,132,Jarnell Stokes,TENN,1.0,29.0,12.0,12.0,1.0,1.0,13.0,13.0,17.9,32.0,28.8,126.0,3.9,179.0,5.6,305.0,9.5,13.2,2.0,14.0,5.0,8.0,10.0,16.0,0.625,10.0,15.0,0.667,1.75,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,30.0,4.0,6.0,2.0,2.67,0.67,,,,,,,,4.0,36.0,18.0,0.5631067961165048,0.561,0,0.0,0.8333333333333334,0.8390000000000001,,,,,,,,,,4.0,36.0,72.0,0.5609756097560976,0.561,0,0.0,0.8387096774193549,0.8390000000000001,,,,,,,,,,4838,Memphis Grizzlies,725000.0, F,2014-2015,0.133333333
133,133,133,Jarrod Uthoff,IOWA,2.0,33.5,5.0,2.5,12.0,6.0,17.0,8.5,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,37.0,3.0,3.0,1.5,1.62,1.0,32.0,30.1,54.0,51.0,1.69,2.24,1.06,2.0,37.0,19.5,0.3939393939393939,0.394,0.26666666666666666,0.267,0.75,0.75,31.0,31.2,18.9,0.4520547945205479,0.452,0.3921568627450981,0.392,0.8,0.8190000000000001,,,,,,,,,,31.0,31.2,585.0,0.45154185022026433,0.452,0.3924050632911392,0.392,0.8188405797101449,0.8190000000000001,5782,Dallas Mavericks,47953.0, SF,2016-2017,0.019480518999999998
134,134,134,Jarvis Hayes,UGA,2.0,38.0,5.0,2.5,11.0,5.5,16.0,8.0,8.4,,,,,,,,,,2.0,28.5,11.0,18.5,22.0,37.0,0.595,16.0,29.0,0.552,1.54,0.6759999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,28.5,3.0,4.0,6.0,8.0,0.75,16.0,29.0,0.552,1.54,0.6759999999999999,,,,,,,,,,,,,2.0,38.0,7.0,3.5,4.0,2.0,3.7,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,28.5,0.5945945945945946,0.595,0.75,0.75,0.7777777777777778,0.778,27.0,32.3,18.3,0.5073529411764707,0.503,0.425531914893617,0.425,0.787878787878788,0.784,2.0,38.0,57.0,0.5945945945945946,0.595,0.75,0.75,0.7777777777777778,0.778,,,,,,,,,,773,Washington Wizards,2011080.0, SF,2005-2006,0.43
135,135,135,Jarvis Varnado,MSST,2.0,29.5,10.0,5.0,8.0,4.0,18.0,9.0,12.2,32.0,28.4,73.0,2.3,181.0,5.7,254.0,7.9,11.2,2.0,11.0,3.5,5.5,7.0,11.0,0.636,7.0,11.0,0.636,2.0,0.636,34.0,13.6,5.1,8.7,173.0,296.0,0.584,173.0,296.0,0.584,1.56,0.584,2.0,11.0,4.0,5.0,8.0,10.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,5.0,4.0,5.0,9.09,1.25,31.0,13.4,61.0,70.0,1.97,5.88,0.87,2.0,29.5,17.5,0.55,0.55,0,0.0,0.6842105263157895,0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963,Miami Heat,788872.0, PF,2012-2013,0.212806026
136,136,136,Jason Maxiell,CIN,2.0,21.5,5.0,2.5,9.0,4.5,14.0,7.0,13.0,31.0,31.2,100.0,3.2,141.0,4.5,241.0,7.8,10.0,2.0,8.0,4.0,5.0,8.0,10.0,0.8,8.0,10.0,0.8,1.6,0.8,33.0,8.2,3.4,6.1,113.0,201.0,0.562,113.0,201.0,0.562,1.35,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,33.0,7.0,4.0,3.5,4.24,1.75,33.0,20.9,51.0,88.0,1.55,2.95,0.58,2.0,34.5,15.5,0.6470588235294118,0.647,1.0,1.0,0.5833333333333334,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,Detroit Pistons,905640.0, PF,2005-2006,0.1975
137,137,137,Jason Thompson,RID,1.0,38.0,2.0,2.0,15.0,15.0,17.0,17.0,17.9,27.0,31.8,78.0,2.9,148.0,5.5,226.0,8.4,10.5,1.0,15.0,6.0,9.0,6.0,9.0,0.667,5.0,8.0,0.625,1.67,0.722,33.0,20.6,8.2,14.6,269.0,482.0,0.5579999999999999,259.0,449.0,0.5770000000000001,1.41,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,3.0,3.0,3.0,3.16,1.0,27.0,31.8,48.0,86.0,1.78,2.24,0.56,,,,,,,,,,31.0,34.1,20.1,0.5182481751824818,0.52,0.28571428571428575,0.273,0.7307692307692308,0.7240000000000001,,,,,,,,,,31.0,34.1,624.0,0.52,0.52,0.2727272727272727,0.273,0.7242798353909465,0.7240000000000001,2044,Sacramento Kings,1893840.0, PF,2008-2009,0.343980344
138,138,138,Jason Williams,UTEP,1.0,28.0,2.0,2.0,5.0,5.0,7.0,7.0,10.0,,,,,,,,,,1.0,10.0,4.0,7.0,4.0,7.0,0.5710000000000001,4.0,6.0,0.667,1.43,0.5710000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36.5,14.0,7.0,5.0,2.5,7.7,2.8,,,,,,,,,2.0,36.5,5.0,2.5,2.74,5.0,2.5,4.0,1.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36.5,21.0,0.5416666666666666,0.542,0.3333333333333333,0.333,0.7777777777777778,0.778,,,,,,,,,,2.0,36.5,42.0,0.5416666666666666,0.542,0.3333333333333333,0.333,0.7777777777777778,0.778,,,,,,,,,,128,Memphis Grizzlies,3425000.0, PG,2002-2003,0.509505703
139,139,139,Jawad Williams,UNC,2.0,30.5,7.0,3.5,8.0,4.0,15.0,7.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.5,5.5,6.0,11.0,12.0,0.917,31.0,14.1,2.8,3.3,86.0,102.0,0.843,3.0,16.0,3.3,5.0,10.0,16.0,0.625,7.0,20.0,0.35,1.33,0.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,34.7,4.0,7.0,1.33,1.54,0.57,,,,,,,,3.0,34.7,16.0,0.47500000000000003,0.472,0.6226415094339622,0.625,0.7647058823529412,0.8,,,,,,,,,,3.0,34.7,48.0,0.4722222222222222,0.472,0.625,0.625,0.8,0.8,,,,,,,,,,2937,Cleveland Cavaliers,1029389.0, SF,2010-2011,0.25503355699999997
140,140,140,Jeff Adrien,CONN,1.0,41.0,5.0,5.0,7.0,7.0,12.0,12.0,11.7,31.0,33.1,117.0,3.8,184.0,5.9,301.0,9.7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,32.8,8.0,10.0,1.6,1.95,0.8,,,,,,,,1.0,41.0,18.0,0.5,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,5.0,32.8,69.0,0.5185185185185185,0.519,0,0.0,0.43333333333333335,0.433,,,,,,,,,,3034,Golden State Warriors,133723.0, SF,2010-2011,0.03803132
141,141,141,Jeff Foote,COR,1.0,31.0,5.0,5.0,5.0,5.0,10.0,10.0,12.9,31.0,27.4,71.0,2.3,183.0,5.9,254.0,8.2,12.0,3.0,12.0,4.3,6.7,13.0,20.0,0.65,13.0,20.0,0.65,1.8,0.65,21.0,8.1,3.0,5.1,62.0,108.0,0.574,62.0,108.0,0.574,1.58,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,33.3,5.0,4.0,1.67,2.0,1.25,31.0,27.4,60.0,77.0,1.94,2.82,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,New Orleans Hornets,38194.0, C,2011-2012,0.010121457
142,142,142,Jeff Green,GTWN,3.0,36.0,8.0,2.7,13.0,4.3,21.0,7.0,7.8,,,,,,,,,,3.0,14.3,6.0,9.3,18.0,28.0,0.643,15.0,21.0,0.7140000000000001,1.54,0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.3,1.0,2.0,3.0,7.0,0.429,15.0,21.0,0.7140000000000001,1.54,0.696,,,,,,,,,,,,,3.0,36.0,13.0,4.3,8.0,2.7,4.8,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.7,7.0,10.0,2.33,3.5,0.7,29.0,34.6,45.0,83.0,1.55,1.79,0.54,,,,,,,,,,,,,,,,,,,3.0,26.7,43.0,0.6428571428571429,0.643,0.42857142857142855,0.429,1.0,1.0,,,,,,,,,,1131,Washington Wizards,3058200.0, SF,2006-2007,0.5507246379999999
